System Properties:																																												
Operating System:	 Microsoft Windows NT 6.0.6001 Service Pack 1																																											
System User Name:	 Tobii																																											
Machine Name:	 MOUNTDOOM																																											
Data properties:																																												
Recording name:	 Rec 25																																											
Recording date:	 7/9/2009																																											
Recording time:	 5:54:17 PM																																											
Recording resolution:	 1280 x 800																																											
Export date:	 7/13/2009																																											
Export time:	 12:49:19 PM																																											
Participant:	 P1																																											
Filter settings:																																												
Eye: Average																																												
Validity: Normal																																												
Fixation filter: Tobii fixation filter																																												
Fixation radius: 35																																												
Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	AudioSampleNumber		
80201	17:55:37.201	00:01:20.201	4814	727.8967	242.214000	0.643157	0.405704	707.297000	3.874172	0	752.6358	210.653000	0.484283	0.405019	711.611200	4.386899	0	154	740.000000	226						69.avi	0	1280	800	0	0	736	224	333	0	Content		740.000000	226	80201178	2567646063	4073663
80218	17:55:37.218	00:01:20.217	4815	707.8542	239.702900	0.642929	0.405694	707.304600	3.846540	0	747.0198	210.209700	0.484120	0.405067	711.614900	4.358215	0	154	727.000000	225						69.avi	0	1280	800	0	0	736	224	333	0	Content		727.000000	225	80217803	2567662688	4074461
80234	17:55:37.234	00:01:20.234	4816	718.4669	245.486400	0.642817	0.405733	707.386700	3.869719	0	754.4108	206.132400	0.484011	0.405173	711.809900	4.373126	0	154	736.000000	226						69.avi	0	1280	800	0	0	736	224	333	0	Content		736.000000	226	80234430	2567679315	4075259
80251	17:55:37.251	00:01:20.251	4817	719.884	241.923700	0.642704	0.405744	707.285900	3.860373	0	761.804	206.266600	0.483915	0.405228	711.875900	4.406458	0	154	741.000000	224						69.avi	0	1280	800	0	0	736	224	333	0	Content		741.000000	224	80251054	2567695939	4076057
80268	17:55:37.268	00:01:20.267	4818	724.4911	244.456800	0.642539	0.405692	707.402000	3.873670	0	749.4979	218.241500	0.483732	0.405224	711.640000	4.374768	0	154	737.000000	231						69.avi	0	1280	800	0	0	736	224	333	0	Content		737.000000	231	80267805	2567712690	4076861
80284	17:55:37.284	00:01:20.284	4819	711.2893	240.333500	0.642385	0.405643	707.401500	3.878256	0	748.1045	205.063000	0.483621	0.405240	711.830500	4.380049	0	154	730.000000	223						69.avi	0	1280	800	0	0	736	224	333	0	Content		730.000000	223	80284427	2567729312	4077659
80301	17:55:37.301	00:01:20.301	4820	717.1862	235.630800	0.642314	0.405637	707.392200	3.868714	0	756.4744	213.563600	0.483551	0.405276	711.866100	4.383476	0	154	737.000000	225						69.avi	0	1280	800	0	0	736	224	333	0	Content		737.000000	225	80301052	2567745937	4078457
80318	17:55:37.318	00:01:20.317	4821	720.8641	235.918900	0.642271	0.405597	707.323300	3.860175	0	757.5518	207.476300	0.483504	0.405244	711.932700	4.378496	0	154	739.000000	222						69.avi	0	1280	800	0	0	736	224	333	0	Content		739.000000	222	80317674	2567762559	4079254
80334	17:55:37.334	00:01:20.334	4822	721.8943	236.224400	0.642233	0.405588	707.338400	3.868433	0	755.2354	211.853800	0.483467	0.405244	711.918500	4.359456	0	154	739.000000	224						69.avi	0	1280	800	0	0	736	224	333	0	Content		739.000000	224	80334427	2567779312	4080059
80351	17:55:37.351	00:01:20.351	4823	729.6951	233.790100	0.642209	0.405567	707.342800	3.859488	0	764.8511	209.175600	0.483434	0.405216	711.931600	4.383265	0	154	747.000000	221						69.avi	0	1280	800	0	0	736	224	333	0	Content		747.000000	221	80351049	2567795934	4080856
80368	17:55:37.368	00:01:20.367	4824	722.5413	234.758000	0.642158	0.405390	707.587600	3.861868	0	759.9939	212.995700	0.483399	0.405183	711.928900	4.376467	0	154	741.000000	224						69.avi	0	1280	800	0	0	736	224	333	0	Content		741.000000	224	80367674	2567812559	4081654
80384	17:55:37.384	00:01:20.384	4825	726.7529	238.220200	0.642151	0.405354	707.602500	3.875809	0	763.4644	205.894800	0.483383	0.405143	711.968000	4.392022	0	154	745.000000	222						69.avi	0	1280	800	0	0	736	224	333	0	Content		745.000000	222	80384305	2567829190	4082453
80401	17:55:37.401	00:01:20.401	4826	725.2604	238.365200	0.642171	0.405350	707.699800	3.854079	0	762.8978	213.448400	0.483402	0.405122	711.919000	4.387055	0	154	744.000000	226						69.avi	0	1280	800	0	0	736	224	333	0	Content		744.000000	226	80401047	2567845932	4083256
80418	17:55:37.418	00:01:20.417	4827	643.464	210.716400	0.642590	0.405147	707.345300	3.841716	0	680.2304	196.390900	0.483826	0.404802	711.922600	4.318729	0	155	662.000000	204						69.avi	0	1280	800	0	0	653	179	216	0	Content		662.000000	204	80417670	2567862555	4084054
80434	17:55:37.434	00:01:20.434	4828	632.3534	194.358100	0.642820	0.405060	707.410900	3.846447	0	659.734	151.764400	0.484093	0.404709	711.695600	4.379834	0	155	646.000000	173						69.avi	0	1280	800	0	0	653	179	216	0	Content		646.000000	173	80434301	2567879186	4084852
80451	17:55:37.451	00:01:20.450	4829	640.9893	201.562900	0.642893	0.405133	707.553900	3.824775	0	664.234	166.197500	0.484176	0.404699	711.447600	4.373847	0	155	653.000000	184						69.avi	0	1280	800	0	0	653	179	216	0	Content		653.000000	184	80450917	2567895802	4085650
80468	17:55:37.468	00:01:20.467	4830	634.6274	193.827600	0.642985	0.405146	707.551100	3.805880	0	658.3779	156.531300	0.484255	0.404820	711.578400	4.349718	0	155	647.000000	175						69.avi	0	1280	800	0	0	653	179	216	0	Content		647.000000	175	80467664	2567912549	4086454
80484	17:55:37.484	00:01:20.484	4831	642.1746	191.209900	0.643123	0.405332	707.575900	3.787588	0	663.9413	166.639300	0.484343	0.404848	711.389800	4.356390	0	155	653.000000	179						69.avi	0	1280	800	0	0	653	179	216	0	Content		653.000000	179	80484293	2567929178	4087252
80501	17:55:37.501	00:01:20.500	4832	640.2566	200.862300	0.643198	0.405441	707.552600	3.813668	0	665.0309	159.953800	0.484395	0.404902	711.448600	4.348012	0	155	653.000000	180						69.avi	0	1280	800	0	0	653	179	216	0	Content		653.000000	180	80500911	2567945796	4088050
80518	17:55:37.518	00:01:20.517	4833	643.6235	202.559900	0.643242	0.405649	707.344500	3.792122	0	650.6836	185.582900	0.484407	0.404912	711.452300	4.308486	0	155	647.000000	194						69.avi	0	1280	800	0	0	653	179	216	0	Content		647.000000	194	80517535	2567962420	4088848
80534	17:55:37.534	00:01:20.534	4834	642.9117	202.952400	0.643250	0.405701	707.375700	3.806122	0	665.1986	167.297200	0.484475	0.405028	711.452300	4.313612	0	155	654.000000	185						69.avi	0	1280	800	0	0	653	179	216	0	Content		654.000000	185	80534288	2567979173	4089652
80551	17:55:37.551	00:01:20.550	4835	645.8256	194.091400	0.643228	0.405688	707.401700	3.806752	0	671.1536	155.501800	0.484436	0.405058	711.714500	4.344067	0	155	658.000000	175						69.avi	0	1280	800	0	0	653	179	216	0	Content		658.000000	175	80550907	2567995792	4090449
80568	17:55:37.568	00:01:20.567	4836	641.3663	194.711200	0.643182	0.405696	707.477800	3.789721	0	665.083	159.423000	0.484360	0.405075	711.483000	4.317196	0	155	653.000000	177						69.avi	0	1280	800	0	0	653	179	216	0	Content		653.000000	177	80567528	2568012413	4091247
80584	17:55:37.584	00:01:20.584	4837	645.4526	192.771000	0.643094	0.405743	707.735800	3.784036	0	660.7069	157.616300	0.484243	0.405132	711.530200	4.314123	0	155	653.000000	175						69.avi	0	1280	800	0	0	653	179	216	0	Content		653.000000	175	80584151	2568029036	4092045
80601	17:55:37.601	00:01:20.600	4838	633.3431	188.226200	0.642921	0.405702	707.515700	3.764159	0	650.5405	165.575100	0.484136	0.405083	711.533900	4.280313	0	155	642.000000	177						69.avi	0	1280	800	0	0	653	179	216	0	Content		642.000000	177	80600900	2568045785	4092849
80618	17:55:37.618	00:01:20.617	4839	644.3615	199.099100	0.642772	0.405655	707.382100	3.785074	0	673.5269	172.873100	0.484023	0.405096	711.533900	4.306664	0	155	659.000000	186						69.avi	0	1280	800	0	0	653	179	216	0	Content		659.000000	186	80617523	2568062408	4093647
80634	17:55:37.634	00:01:20.634	4840	741.8597	218.211600	0.641913	0.405732	707.464500	3.812235	0	788.6918	205.695300	0.483123	0.405447	711.533900	4.324252	0	156	765.000000	212						69.avi	0	1280	800	0	0	794	184	533	0	Content		765.000000	212	80634149	2568079034	4094445
80651	17:55:37.651	00:01:20.650	4841	772.6224	235.018200	0.641290	0.405688	707.580100	3.821335	0	811.8837	195.358100	0.482573	0.405642	712.329000	4.351604	0	156	792.000000	215						69.avi	0	1280	800	0	0	794	184	533	0	Content		792.000000	215	80650899	2568095784	4095249
80668	17:55:37.668	00:01:20.667	4842	761.725	218.238600	0.641015	0.405564	707.398700	3.787313	0	799.5126	187.543800	0.482329	0.405566	712.092100	4.336899	0	156	781.000000	203						69.avi	0	1280	800	0	0	794	184	533	0	Content		781.000000	203	80667521	2568112406	4096047
80684	17:55:37.684	00:01:20.684	4843	768.2917	221.428200	0.640751	0.405521	707.367100	3.799057	0	804.8041	197.634300	0.482043	0.405498	712.095600	4.306903	0	156	787.000000	210						69.avi	0	1280	800	0	0	794	184	533	0	Content		787.000000	210	80684145	2568129030	4096845
80701	17:55:37.701	00:01:20.700	4844	756.9101	227.324700	0.640418	0.405341	707.496600	3.797409	0	803.6923	199.822100	0.481757	0.405490	712.095600	4.327833	0	156	780.000000	214						69.avi	0	1280	800	0	0	794	184	533	0	Content		780.000000	214	80700770	2568145655	4097643
80718	17:55:37.718	00:01:20.717	4845	772.4244	221.343200	0.640185	0.405207	707.703700	3.797945	0	806.3571	199.653500	0.481506	0.405456	712.095600	4.323960	0	156	789.000000	210						69.avi	0	1280	800	0	0	794	184	533	0	Content		789.000000	210	80717517	2568162402	4098446
80730																					MovieEnd	256	0	0	69.avi																	
80734	17:55:37.734	00:01:20.734	4846	762.7447	223.398500	0.639886	0.405103	707.633100	3.807993	0	798.161	207.232100	0.481247	0.405423	712.095600	4.308713	0	156	780.000000	215						No media	0	1280	800	0	0	794	184	533	0	Content		780.000000	215	80734140	2568179025	4099244
80751	17:55:37.751	00:01:20.750	4847	776.6685	223.107600	0.639691	0.405080	707.781600	3.807395	0	805.139	192.477800	0.481039	0.405440	712.095600	4.344866	0	156	791.000000	208						No media	0	1280	800	0	0	794	184	533	0	Content		791.000000	208	80750763	2568195648	4100042
80767	17:55:37.767	00:01:20.767	4848	760.8188	215.900700	0.639449	0.404987	707.825100	3.826617	0	797.012	188.340800	0.480820	0.405398	712.095600	4.335508	0	156	779.000000	202						No media	0	1280	800	0	0	794	184	533	0	Content		779.000000	202	80767388	2568212273	4100840
80784	17:55:37.784	00:01:20.784	4849	762.4575	231.105600	0.639263	0.404978	707.712800	3.817034	0	804.7437	196.038500	0.480668	0.405376	712.095600	4.355731	0	156	784.000000	214						No media	0	1280	800	0	0	794	184	533	0	Content		784.000000	214	80784138	2568229023	4101644
80801	17:55:37.801	00:01:20.800	4850	774.7358	219.495900	0.639031	0.405093	707.748500	3.843163	0	792.223	151.723400	0.480685	0.405627	714.792200	4.526633	0	156	783.000000	186						No media	0	1280	800	0	0	794	184	533	0	Content		783.000000	186	80800763	2568245648	4102442
80817	17:55:37.817	00:01:20.817	4851	766.4178	229.505100	0.638820	0.404957	708.106000	3.836494	0	798.7145	204.223800	0.479905	0.405377	714.799000	4.350688	0	156	783.000000	217						No media	0	1280	800	0	0	794	184	533	0	Content		783.000000	217	80817387	2568262272	4103240
80834	17:55:37.834	00:01:20.834	4852	758.6157	219.024500	0.638537	0.404905	708.150900	3.820271	0	801.6708	192.515600	0.479697	0.405356	714.799000	4.342874	0	156	780.000000	206						No media	0	1280	800	0	0	794	184	533	0	Content		780.000000	206	80834011	2568278896	4104038
80851	17:55:37.851	00:01:20.850	4853	784.2622	193.867200	0.638224	0.404788	708.329700	3.815634	0	811.6758	172.183900	0.479635	0.405406	713.024600	4.395590	0	156	798.000000	183						No media	0	1280	800	0	0	794	184	533	0	Content		798.000000	183	80850761	2568295646	4104842
80867	17:55:37.867	00:01:20.867	4854	783.3661	189.729400	0.637944	0.404782	708.499300	3.833397	0	805.2515	153.688500	0.479429	0.405416	713.091000	4.395046	0	156	794.000000	172						No media	0	1280	800	0	0	794	184	533	0	Content		794.000000	172	80867386	2568312271	4105640
80884	17:55:37.884	00:01:20.884	4855	778.9252	200.229200	0.637716	0.404723	708.539300	3.858332	0	800.8119	153.455400	0.479185	0.405379	713.181000	4.406733	0	156	790.000000	177						No media	0	1280	800	0	0	794	184	533	0	Content		790.000000	177	80884011	2568328896	4106438
80901	17:55:37.901	00:01:20.900	4856	785.3285	183.408700	0.637540	0.404613	708.774800	3.819239	0	804.4064	165.730900	0.478975	0.405186	713.239700	4.416679	0	156	795.000000	175						No media	0	1280	800	0	0	794	184	533	0	Content		795.000000	175	80900634	2568345519	4107236
80917	17:55:37.917	00:01:20.917	4857	784.1863	195.871300	0.637346	0.404566	708.393200	3.853524	0	809.6715	172.221600	0.478859	0.405113	713.256400	4.427258	0	156	797.000000	184						No media	0	1280	800	0	0	794	184	533	0	Content		797.000000	184	80917384	2568362269	4108040
80934	17:55:37.934	00:01:20.934	4858	783.2504	193.682800	0.637192	0.404377	708.682400	3.854216	0	811.0468	158.754400	0.478711	0.405053	713.630800	4.426214	0	156	797.000000	176						No media	0	1280	800	0	0	794	184	533	0	Content		797.000000	176	80934007	2568378892	4108838
80951	17:55:37.951	00:01:20.950	4859	789.8341	194.658300	0.637084	0.404228	708.926100	3.875448	0	805.1126	172.428300	0.478527	0.404824	713.634200	4.380465	0	156	797.000000	184						No media	0	1280	800	0	0	794	184	533	0	Content		797.000000	184	80950631	2568395516	4109636
80967	17:55:37.967	00:01:20.967	4860	784.6115	196.923900	0.636966	0.403960	708.775800	3.869307	0	813.5697	176.710400	0.478441	0.404566	713.634200	4.392551	0	156	799.000000	187						No media	0	1280	800	0	0	794	184	533	0	Content		799.000000	187	80967259	2568412144	4110434
80984	17:55:37.984	00:01:20.984	4861	784.3918	195.847500	0.636884	0.403814	708.869300	3.865971	0	803.3168	182.362400	0.478356	0.404468	713.634200	4.398352	0	156	794.000000	189						No media	0	1280	800	0	0	794	184	533	0	Content		794.000000	189	80984007	2568428892	4111238
81001	17:55:38.001	00:01:21.000	4862	780.2624	188.713300	0.636762	0.403617	709.050800	3.846853	0	810.3427	179.431000	0.478324	0.404233	713.634200	4.402967	0	156	795.000000	184						No media	0	1280	800	0	0	794	184	533	0	Content		795.000000	184	81000640	2568445525	4112036
81017																					InstructionStart	2048	0	0	Emotion keyword																	
81017	17:55:38.017	00:01:21.017	4863	782.2423	195.428300	0.636679	0.403342	709.276700	3.870217	0	808.5706	162.456000	0.478235	0.404102	713.947900	4.420844	0	156	795.000000	179						No media	0	1280	800	0	0	794	184	533	0	Content		795.000000	179	81017271	2568462156	4112834
81034	17:55:38.034	00:01:21.033	4864	794.3169	189.169900	0.636607	0.403191	709.294300	3.875486	0	812.0255	158.386500	0.478175	0.404027	713.988300	4.413393	0	156	803.000000	174						No media	0	1280	800	0	0	794	184	533	0	Content		803.000000	174	81033881	2568478766	4113632
81051	17:55:38.051	00:01:21.050	4865	792.824	182.400400	0.636547	0.402986	709.246500	3.850230	0	803.1215	182.812600	0.478024	0.403769	713.991600	4.371222	0	156	798.000000	183						No media	0	1280	800	0	0	794	184	533	0	Content		798.000000	183	81050628	2568495513	4114435
81067	17:55:38.067	00:01:21.067	4866	791.8121	173.161400	0.636496	0.402795	709.322200	3.869716	0	804.0673	160.285500	0.477983	0.403709	713.917400	4.434777	0	156	798.000000	167						No media	0	1280	800	0	0	794	184	533	0	Content		798.000000	167	81067251	2568512136	4115233
81084	17:55:38.084	00:01:21.083	4867	783.7421	179.661100	0.636390	0.402537	709.258900	3.848857	0	807.9722	175.215900	0.477903	0.403521	713.920700	4.388761	0	156	796.000000	177						No media	0	1280	800	0	0	794	184	533	0	Content		796.000000	177	81083875	2568528760	4116031
81100	17:55:38.100	00:01:21.100	4868	783.5342	187.046800	0.636361	0.402490	709.189400	3.852851	0	803.6367	172.324700	0.477853	0.403544	713.920700	4.388673	0	156	794.000000	180						No media	0	1280	800	0	0	794	184	533	0	Content		794.000000	180	81100497	2568545382	4116829
81117	17:55:38.117	00:01:21.117	4869	785.4772	197.276200	0.636380	0.402363	709.123600	3.863038	0	805.6093	168.940500	0.477904	0.403467	713.700200	4.416874	0	156	796.000000	183						No media	0	1280	800	0	0	794	184	533	0	Content		796.000000	183	81117245	2568562130	4117633
81134	17:55:38.134	00:01:21.133	4870	788.3355	185.393300	0.636458	0.402314	708.881500	3.836771	0	809.2341	167.822600	0.477966	0.403409	713.799900	4.428897	0	156	799.000000	177						No media	0	1280	800	0	0	794	184	533	0	Content		799.000000	177	81133868	2568578753	4118431
81150	17:55:38.150	00:01:21.150	4871	793.8977	185.371400	0.636584	0.402402	709.033500	3.863592	0	807.532	155.913200	0.478049	0.403501	713.838500	4.421621	0	156	801.000000	171						No media	0	1280	800	0	0	794	184	533	0	Content		801.000000	171	81150492	2568595377	4119229
81167	17:55:38.167	00:01:21.167	4872	742.8287	195.635400	0.637103	0.402631	709.157400	3.880503	0	776.505	168.149800	0.478564	0.403793	713.334200	4.437463	0	157	760.000000	182						No media	0	1280	800	0	0	644	230	166	0	Content		760.000000	182	81167240	2568612125	4120033
81184	17:55:38.184	00:01:21.183	4873	640.8228	235.382900	0.638047	0.403070	708.829400	3.851323	0	646.2783	223.866300	0.479450	0.404009	713.337600	4.373301	0	157	644.000000	230						No media	0	1280	800	0	0	644	230	166	0	Content		644.000000	230	81183862	2568628747	4120831
81200	17:55:38.200	00:01:21.200	4874	648.3755	230.713800	0.638368	0.403211	708.531100	3.856296	0	655.2194	205.339600	0.479764	0.404096	713.462600	4.450512	0	157	652.000000	218						No media	0	1280	800	0	0	644	230	166	0	Content		652.000000	218	81200498	2568645383	4121629
81217	17:55:38.217	00:01:21.217	4875	641.8002	241.697800	0.638583	0.403308	708.757600	3.873333	0	646.7941	218.221400	0.479927	0.404171	713.186500	4.431993	0	157	644.000000	230						No media	0	1280	800	0	0	644	230	166	0	Content		644.000000	230	81217125	2568662010	4122427
81234	17:55:38.234	00:01:21.233	4876	642.0558	242.839000	0.638818	0.403344	708.616900	3.869854	0	648.1732	226.451400	0.480151	0.404196	713.098100	4.438329	0	157	645.000000	235						No media	0	1280	800	0	0	644	230	166	0	Content		645.000000	235	81233860	2568678745	4123230
81250	17:55:38.250	00:01:21.250	4877	642.2605	249.782500	0.639066	0.403333	708.641000	3.877470	0	650.9687	217.399600	0.480375	0.404134	712.982100	4.425583	0	157	647.000000	234						No media	0	1280	800	0	0	644	230	166	0	Content		647.000000	234	81250482	2568695367	4124028
81267	17:55:38.267	00:01:21.267	4878	638.5731	247.077000	0.639292	0.403407	708.501600	3.890187	0	645.0452	215.548500	0.480582	0.404162	712.867000	4.411705	0	157	642.000000	231						No media	0	1280	800	0	0	644	230	166	0	Content		642.000000	231	81267106	2568711991	4124826
81284	17:55:38.284	00:01:21.283	4879	641.1826	241.825300	0.639536	0.403555	708.652200	3.895504	0	644.4229	210.824500	0.480791	0.404233	713.148300	4.482556	0	157	643.000000	226						No media	0	1280	800	0	0	644	230	166	0	Content		643.000000	226	81283728	2568728613	4125624
81300	17:55:38.300	00:01:21.300	4880	637.2798	244.293400	0.639694	0.403508	708.423800	3.893359	0	646.2041	205.837800	0.480964	0.404170	712.845300	4.484359	0	157	642.000000	225						No media	0	1280	800	0	0	644	230	166	0	Content		642.000000	225	81300475	2568745360	4126428
81317	17:55:38.317	00:01:21.317	4881	636.4141	241.147000	0.639881	0.403546	708.301300	3.893661	0	646.3334	227.837200	0.481143	0.404143	712.848800	4.421310	0	157	641.000000	234						No media	0	1280	800	0	0	644	230	166	0	Content		641.000000	234	81317098	2568761983	4127226
81334	17:55:38.334	00:01:21.333	4882	585.1052	228.439900	0.640400	0.403552	708.750900	3.918446	0	606.6766	204.743500	0.481800	0.404024	712.848800	4.441008	0	158	596.000000	217						No media	0	1280	800	0	0	383	151	383	0	Content		596.000000	217	81333721	2568778606	4128024
81350	17:55:38.350	00:01:21.350	4883	454.8138	182.497000	0.641290	0.403391	708.602400	3.919848	0	478.2265	171.744300	0.482855	0.403669	712.848800	4.440347	0	158	467.000000	177						No media	0	1280	800	0	0	383	151	383	0	Content		467.000000	177	81350344	2568795229	4128822
81367	17:55:38.367	00:01:21.367	4884	418.4174	151.737200	0.641653	0.403211	708.984700	3.925374	0	462.7786	145.284200	0.483309	0.403504	712.848800	4.406356	0	158	441.000000	149						No media	0	1280	800	0	0	383	151	383	0	Content		441.000000	149	81367093	2568811978	4129626
81384	17:55:38.384	00:01:21.383	4885	433.1032	147.141400	0.641783	0.403251	708.995100	3.878576	0	467.5261	145.196400	0.483365	0.403579	712.848800	4.374981	0	158	450.000000	146						No media	0	1280	800	0	0	383	151	383	0	Content		450.000000	146	81383719	2568828604	4130424
81400	17:55:38.400	00:01:21.400	4886	427.2207	158.830100	0.641967	0.403288	709.089400	3.846932	0	452.8244	141.545500	0.483453	0.403592	712.848800	4.331897	0	158	440.000000	150						No media	0	1280	800	0	0	383	151	383	0	Content		440.000000	150	81400342	2568845227	4131221
81417	17:55:38.417	00:01:21.416	4887	430.1978	161.599400	0.642073	0.403251	709.155200	3.778091	0	455.1984	147.209900	0.483545	0.403596	712.878300	4.391471	0	158	443.000000	154						No media	0	1280	800	0	0	383	151	383	0	Content		443.000000	154	81416966	2568861851	4132019
81434	17:55:38.434	00:01:21.433	4888	417.1364	167.578400	0.642181	0.403466	709.161400	3.750574	0	456.3074	135.861100	0.483647	0.403671	712.872200	4.375635	0	158	437.000000	152						No media	0	1280	800	0	0	383	151	383	0	Content		437.000000	152	81433716	2568878601	4132823
81450	17:55:38.450	00:01:21.450	4889	366.9004	127.438700	0.642557	0.403274	708.866800	3.663415	0	412.1868	124.505900	0.484124	0.403339	712.926600	4.254484	0	158	390.000000	126						No media	0	1280	800	0	0	383	151	383	0	Content		390.000000	126	81450341	2568895226	4133621
81467	17:55:38.467	00:01:21.466	4890	352.9134	141.738200	0.642747	0.403255	708.967600	3.593539	0	399.5538	139.903100	0.484389	0.403269	712.930900	4.170227	0	158	376.000000	141						No media	0	1280	800	0	0	383	151	383	0	Content		376.000000	141	81466964	2568911849	4134419
81484	17:55:38.484	00:01:21.483	4891	371.3252	137.974500	0.642869	0.403183	709.006300	3.546138	0	400.6285	146.199600	0.484426	0.403147	713.058500	4.108220	0	158	386.000000	142						No media	0	1280	800	0	0	383	151	383	0	Content		386.000000	142	81483588	2568928473	4135217
81500	17:55:38.500	00:01:21.500	4892	368.0028	137.360100	0.642983	0.403180	709.149700	3.484841	0	394.7912	138.032800	0.484485	0.403100	713.024300	4.043605	0	158	381.000000	138						No media	0	1280	800	0	0	383	151	383	0	Content		381.000000	138	81500337	2568945222	4136021
81517	17:55:38.517	00:01:21.516	4893	370.1494	138.168200	0.643023	0.403182	709.117100	3.469109	0	392.1518	160.280800	0.484526	0.402948	713.009800	3.995959	0	158	381.000000	149						No media	0	1280	800	0	0	383	151	383	0	Content		381.000000	149	81516961	2568961846	4136819
81534	17:55:38.534	00:01:21.533	4894	374.7049	146.402700	0.643033	0.402984	709.093900	3.409712	0	393.0527	149.224500	0.484550	0.402825	712.829800	3.924581	0	158	384.000000	148						No media	0	1280	800	0	0	383	151	383	0	Content		384.000000	148	81533586	2568978471	4137617
81550	17:55:38.550	00:01:21.550	4895	370.3652	153.773200	0.643046	0.402947	709.130900	3.367060	0	396.471	156.884200	0.484566	0.402780	712.863600	3.866057	0	158	383.000000	155						No media	0	1280	800	0	0	383	151	383	0	Content		383.000000	155	81550211	2568995096	4138415
81567	17:55:38.567	00:01:21.566	4896	371.5054	150.414500	0.643077	0.402961	709.208900	3.298804	0	394.1902	158.112300	0.484600	0.402780	712.903300	3.804686	0	158	383.000000	154						No media	0	1280	800	0	0	383	151	383	0	Content		383.000000	154	81566958	2569011843	4139219
81584	17:55:38.584	00:01:21.583	4897	357.2373	142.095700	0.643085	0.402868	709.234900	3.221610	0	389.8969	155.322700	0.484649	0.402681	712.951000	3.756617	0	158	374.000000	149						No media	0	1280	800	0	0	383	151	383	0	Content		374.000000	149	81583583	2569028468	4140017
81600	17:55:38.600	00:01:21.600	4898	359.2581	140.129900	0.643053	0.402800	709.203700	3.197056	0	387.7808	152.201000	0.484627	0.402616	712.948200	3.700057	0	158	374.000000	146						No media	0	1280	800	0	0	383	151	383	0	Content		374.000000	146	81600207	2569045092	4140815
81617	17:55:38.617	00:01:21.616	4899	359.3478	159.839300	0.643034	0.402697	709.239900	3.145726	0	387.4791	163.494500	0.484607	0.402589	712.955100	3.635174	0	158	373.000000	162						No media	0	1280	800	0	0	383	151	383	0	Content		373.000000	162	81616830	2569061715	4141613
81634	17:55:38.634	00:01:21.633	4900	354.9776	153.601400	0.643032	0.402568	709.237800	3.091549	0	385.6995	154.074900	0.484590	0.402476	712.959300	3.576719	0	158	370.000000	154						No media	0	1280	800	0	0	383	151	383	0	Content		370.000000	154	81633579	2569078464	4142417
81650	17:55:38.650	00:01:21.650	4901	354.308	148.750700	0.643043	0.402458	709.291300	3.053463	0	385.2709	149.223600	0.484600	0.402371	712.910400	3.536630	0	158	370.000000	149						No media	0	1280	800	0	0	383	151	383	0	Content		370.000000	149	81650207	2569095092	4143215
81667	17:55:38.667	00:01:21.666	4902	354.3675	146.621400	0.643079	0.402353	709.260700	3.052131	0	384.8711	167.818600	0.484648	0.402172	712.942300	3.495962	0	158	370.000000	157						No media	0	1280	800	0	0	383	151	383	0	Content		370.000000	157	81666828	2569111713	4144013
81683	17:55:38.683	00:01:21.683	4903	353.2611	154.034500	0.643143	0.402093	709.286900	2.968034	0	388.3357	163.330400	0.484736	0.402025	713.152400	3.453845	0	158	371.000000	159						No media	0	1280	800	0	0	383	151	383	0	Content		371.000000	159	81683452	2569128337	4144810
81700	17:55:38.700	00:01:21.700	4904	354.03	161.153800	0.643166	0.401711	709.122000	2.940791	0	386.9681	151.453100	0.484728	0.401718	712.935900	3.376455	0	158	370.000000	156						No media	0	1280	800	0	0	383	151	383	0	Content		370.000000	156	81700202	2569145087	4145614
81717	17:55:38.717	00:01:21.716	4905	507.9857	146.539700	0.642509	0.401309	709.468400	2.938357	0	541.0531	164.198600	0.483989	0.401269	712.900500	3.330888	0	159	525.000000	155						No media	0	1280	800	0	0	551	156	233	0	Content		525.000000	155	81716824	2569161709	4146412
81733	17:55:38.733	00:01:21.733	4906	543.1896	159.164500	0.642236	0.400904	709.266200	2.907504	0	568.8757	152.550700	0.483872	0.401081	713.272200	3.304714	0	159	556.000000	156						No media	0	1280	800	0	0	551	156	233	0	Content		556.000000	156	81733449	2569178334	4147210
81750	17:55:38.750	00:01:21.750	4907	539.2081	160.714800	0.642552	0.400459	709.187300	2.886110	0	565.3641	145.900700	0.484185	0.400467	713.234500	3.240664	0	159	552.000000	153						No media	0	1280	800	0	0	551	156	233	0	Content		552.000000	153	81750199	2569195084	4148014
81767	17:55:38.767	00:01:21.766	4908	539.1628	152.280100	0.642857	0.399877	709.279700	2.873405	0	561.3858	151.443200	0.484459	0.399826	713.069500	3.234432	0	159	550.000000	152						No media	0	1280	800	0	0	551	156	233	0	Content		550.000000	152	81766822	2569211707	4148812
